Time,HeartRate,Cadence
2023-10-01 00:41:05,147,177
2023-10-01 00:41:06,151,172
2023-10-01 00:41:07,145,174
2023-10-01 00:41:08,159,174
2023-10-01 00:41:09,161,176
2023-10-01 00:41:10,150,172
2023-10-01 00:41:11,161,173
2023-10-01 00:41:12,162,177
2023-10-01 00:41:13,158,177
2023-10-01 00:41:14,163,175
2023-10-01 00:41:15,146,172
2023-10-01 00:41:16,147,175
2023-10-01 00:41:17,162,175
2023-10-01 00:41:18,162,175
2023-10-01 00:41:19,162,174
2023-10-01 00:41:20,159,172
2023-10-01 00:41:21,163,172
2023-10-01 00:41:22,148,176
2023-10-01 00:41:23,153,175
2023-10-01 00:41:24,146,176
2023-10-01 00:41:25,146,177
2023-10-01 00:41:26,161,176
2023-10-01 00:41:27,155,173
2023-10-01 00:41:28,153,173
2023-10-01 00:41:29,164,174
2023-10-01 00:41:30,164,175
2023-10-01 00:41:31,148,177
2023-10-01 00:41:32,146,177
2023-10-01 00:41:33,151,173
2023-10-01 00:41:34,157,175
2023-10-01 00:41:35,152,174
2023-10-01 00:41:36,155,177
2023-10-01 00:41:37,158,173
2023-10-01 00:41:38,163,177
2023-10-01 00:41:39,157,176
2023-10-01 00:41:40,153,173
2023-10-01 00:41:41,146,172
2023-10-01 00:41:42,163,175
2023-10-01 00:41:43,156,177
2023-10-01 00:41:44,161,173
2023-10-01 00:41:45,149,174
2023-10-01 00:41:46,163,172
2023-10-01 00:41:47,145,173
2023-10-01 00:41:48,150,176
2023-10-01 00:41:49,149,176
2023-10-01 00:41:50,162,175
2023-10-01 00:41:51,146,172
2023-10-01 00:41:52,152,172
2023-10-01 00:41:53,145,173
2023-10-01 00:41:54,155,173
2023-10-01 00:41:55,151,176
2023-10-01 00:41:56,145,175
2023-10-01 00:41:57,149,173
2023-10-01 00:41:58,158,173
2023-10-01 00:41:59,164,177
2023-10-01 00:42:00,160,174
2023-10-01 00:42:01,154,173
2023-10-01 00:42:02,159,175
2023-10-01 00:42:03,149,175
2023-10-01 00:42:04,164,173
2023-10-01 00:42:05,145,177
2023-10-01 00:42:06,161,177
2023-10-01 00:42:07,150,174
2023-10-01 00:42:08,147,175
2023-10-01 00:42:09,162,177
2023-10-01 00:42:10,164,172
2023-10-01 00:42:11,158,173
2023-10-01 00:42:12,156,173
2023-10-01 00:42:13,148,173
2023-10-01 00:42:14,163,177
2023-10-01 00:42:15,160,174
2023-10-01 00:42:16,147,174
2023-10-01 00:42:17,156,175
2023-10-01 00:42:18,146,173
2023-10-01 00:42:19,145,172
2023-10-01 00:42:20,146,174
2023-10-01 00:42:21,163,177
2023-10-01 00:42:22,156,173
2023-10-01 00:42:23,154,173
2023-10-01 00:42:24,152,172
2023-10-01 00:42:25,145,175
2023-10-01 00:42:26,160,177
2023-10-01 00:42:27,160,175
2023-10-01 00:42:28,150,177
2023-10-01 00:42:29,158,176
2023-10-01 00:42:30,154,177
2023-10-01 00:42:31,149,177
2023-10-01 00:42:32,162,174
2023-10-01 00:42:33,145,172
2023-10-01 00:42:34,154,175
2023-10-01 00:42:35,151,172
2023-10-01 00:42:36,161,177
2023-10-01 00:42:37,157,175
2023-10-01 00:42:38,149,177
2023-10-01 00:42:39,150,173
2023-10-01 00:42:40,163,176
2023-10-01 00:42:41,147,173
2023-10-01 00:42:42,157,177
2023-10-01 00:42:43,148,176
2023-10-01 00:42:44,152,176
2023-10-01 00:42:45,162,176
2023-10-01 00:42:46,150,175
2023-10-01 00:42:47,164,172
2023-10-01 00:42:48,147,173
2023-10-01 00:42:49,152,173
2023-10-01 00:42:50,160,177
2023-10-01 00:42:51,149,173
2023-10-01 00:42:52,162,177
2023-10-01 00:42:53,152,177
2023-10-01 00:42:54,154,174
2023-10-01 00:42:55,159,177
2023-10-01 00:42:56,161,174
2023-10-01 00:42:57,145,172
2023-10-01 00:42:58,163,173
2023-10-01 00:42:59,158,174
2023-10-01 00:43:00,158,175
2023-10-01 00:43:01,148,173
2023-10-01 00:43:02,157,172
2023-10-01 00:43:03,158,173
2023-10-01 00:43:04,158,174
2023-10-01 00:43:05,160,173
2023-10-01 00:43:06,145,176
2023-10-01 00:43:07,162,172
2023-10-01 00:43:08,162,175
2023-10-01 00:43:09,159,173
2023-10-01 00:43:10,156,175
2023-10-01 00:43:11,151,177
2023-10-01 00:43:12,160,174
2023-10-01 00:43:13,151,175
2023-10-01 00:43:14,155,172
2023-10-01 00:43:15,152,173
2023-10-01 00:43:16,155,176
2023-10-01 00:43:17,160,174
2023-10-01 00:43:18,149,173
2023-10-01 00:43:19,154,177
2023-10-01 00:43:20,164,177
2023-10-01 00:43:21,154,174
2023-10-01 00:43:22,161,175
2023-10-01 00:43:23,155,173
2023-10-01 00:43:24,150,173
2023-10-01 00:43:25,158,175
2023-10-01 00:43:26,155,173
2023-10-01 00:43:27,156,175
2023-10-01 00:43:28,161,173
2023-10-01 00:43:29,150,175
2023-10-01 00:43:30,150,177
2023-10-01 00:43:31,160,172
2023-10-01 00:43:32,157,177
2023-10-01 00:43:33,155,177
2023-10-01 00:43:34,158,176
2023-10-01 00:43:35,160,172
2023-10-01 00:43:36,145,173
2023-10-01 00:43:37,164,177
2023-10-01 00:43:38,149,175
2023-10-01 00:43:39,155,174
2023-10-01 00:43:40,156,172
2023-10-01 00:43:41,161,172
2023-10-01 00:43:42,161,177
2023-10-01 00:43:43,154,173
2023-10-01 00:43:44,160,177
2023-10-01 00:43:45,157,175
2023-10-01 00:43:46,156,173
2023-10-01 00:43:47,161,177
2023-10-01 00:43:48,159,173
2023-10-01 00:43:49,157,172
2023-10-01 00:43:50,155,173
2023-10-01 00:43:51,150,176
2023-10-01 00:43:52,159,173
2023-10-01 00:43:53,157,176
2023-10-01 00:43:54,148,172
2023-10-01 00:43:55,147,172
2023-10-01 00:43:56,158,172
2023-10-01 00:43:57,160,174
2023-10-01 00:43:58,155,172
2023-10-01 00:43:59,155,172
2023-10-01 00:44:00,152,175
2023-10-01 00:44:01,160,175
2023-10-01 00:44:02,158,172
2023-10-01 00:44:03,159,172
2023-10-01 00:44:04,161,173
2023-10-01 00:44:05,156,176
2023-10-01 00:44:06,152,174
2023-10-01 00:44:07,160,173
2023-10-01 00:44:08,160,173
2023-10-01 00:44:09,150,176
2023-10-01 00:44:10,159,175
2023-10-01 00:44:11,145,177
2023-10-01 00:44:12,151,175
2023-10-01 00:44:13,146,176
2023-10-01 00:44:14,161,175
2023-10-01 00:44:15,148,175
2023-10-01 00:44:16,156,175
2023-10-01 00:44:17,147,173
2023-10-01 00:44:18,158,173
2023-10-01 00:44:19,151,175
2023-10-01 00:44:20,153,174
2023-10-01 00:44:21,149,172
2023-10-01 00:44:22,154,172
2023-10-01 00:44:23,164,177
2023-10-01 00:44:24,153,172
2023-10-01 00:44:25,164,174
2023-10-01 00:44:26,164,173
2023-10-01 00:44:27,148,174
2023-10-01 00:44:28,154,173
2023-10-01 00:44:29,148,173
2023-10-01 00:44:30,148,174
2023-10-01 00:44:31,149,175
2023-10-01 00:44:32,147,172
2023-10-01 00:44:33,162,172
2023-10-01 00:44:34,164,176
2023-10-01 00:44:35,151,173
2023-10-01 00:44:36,151,173
2023-10-01 00:44:37,151,175
2023-10-01 00:44:38,147,176
2023-10-01 00:44:39,156,175
2023-10-01 00:44:40,149,176
2023-10-01 00:44:41,146,175
2023-10-01 00:44:42,154,175
2023-10-01 00:44:43,148,173
2023-10-01 00:44:44,154,174
2023-10-01 00:44:45,149,172
2023-10-01 00:44:46,153,173
2023-10-01 00:44:47,162,176
2023-10-01 00:44:48,145,176
2023-10-01 00:44:49,161,176
2023-10-01 00:44:50,162,175
2023-10-01 00:44:51,152,177
2023-10-01 00:44:52,164,174
2023-10-01 00:44:53,161,172
2023-10-01 00:44:54,157,174
2023-10-01 00:44:55,151,176
2023-10-01 00:44:56,159,173
2023-10-01 00:44:57,158,173
2023-10-01 00:44:58,156,175
2023-10-01 00:44:59,160,172
2023-10-01 00:45:00,159,176
2023-10-01 00:45:01,154,174
2023-10-01 00:45:02,145,177
2023-10-01 00:45:03,147,177
2023-10-01 00:45:04,146,172
2023-10-01 00:45:05,150,176
2023-10-01 00:45:06,161,174
2023-10-01 00:45:07,150,175
2023-10-01 00:45:08,148,175
2023-10-01 00:45:09,147,174
2023-10-01 00:45:10,151,173
2023-10-01 00:45:11,152,174
2023-10-01 00:45:12,162,176
2023-10-01 00:45:13,148,173
2023-10-01 00:45:14,160,175
2023-10-01 00:45:15,161,175
2023-10-01 00:45:16,149,173
2023-10-01 00:45:17,147,174
2023-10-01 00:45:18,150,173
2023-10-01 00:45:19,158,175
2023-10-01 00:45:20,161,177
2023-10-01 00:45:21,160,175
2023-10-01 00:45:22,160,172
2023-10-01 00:45:23,149,172
2023-10-01 00:45:24,157,175
2023-10-01 00:45:25,155,177
2023-10-01 00:45:26,159,177
2023-10-01 00:45:27,159,177
2023-10-01 00:45:28,145,177
2023-10-01 00:45:29,163,177
2023-10-01 00:45:30,148,176
2023-10-01 00:45:31,162,172
2023-10-01 00:45:32,157,174
2023-10-01 00:45:33,160,175
2023-10-01 00:45:34,148,174
2023-10-01 00:45:35,156,173
2023-10-01 00:45:36,152,173
2023-10-01 00:45:37,146,175
2023-10-01 00:45:38,152,173
2023-10-01 00:45:39,147,172
2023-10-01 00:45:40,157,176
2023-10-01 00:45:41,151,175
2023-10-01 00:45:42,150,175
2023-10-01 00:45:43,153,174
2023-10-01 00:45:44,160,173
2023-10-01 00:45:45,163,176
2023-10-01 00:45:46,161,177
2023-10-01 00:45:47,145,174
2023-10-01 00:45:48,156,175
2023-10-01 00:45:49,164,176
2023-10-01 00:45:50,146,172
2023-10-01 00:45:51,150,176
2023-10-01 00:45:52,155,173
2023-10-01 00:45:53,153,172
2023-10-01 00:45:54,145,175
2023-10-01 00:45:55,153,174
2023-10-01 00:45:56,160,176
2023-10-01 00:45:57,145,174
2023-10-01 00:45:58,155,174
2023-10-01 00:45:59,150,175
2023-10-01 00:46:00,151,175
2023-10-01 00:46:01,148,177
2023-10-01 00:46:02,154,172
2023-10-01 00:46:03,163,177
2023-10-01 00:46:04,150,177
2023-10-01 00:46:05,159,176
2023-10-01 00:46:06,150,177
2023-10-01 00:46:07,152,174
2023-10-01 00:46:08,151,173
2023-10-01 00:46:09,145,173
2023-10-01 00:46:10,161,173
2023-10-01 00:46:11,149,176
2023-10-01 00:46:12,149,177
2023-10-01 00:46:13,156,175
2023-10-01 00:46:14,146,177
2023-10-01 00:46:15,158,176
2023-10-01 00:46:16,153,172
2023-10-01 00:46:17,152,172
2023-10-01 00:46:18,152,175
2023-10-01 00:46:19,152,173
2023-10-01 00:46:20,150,175
2023-10-01 00:46:21,162,177
2023-10-01 00:46:22,156,174
2023-10-01 00:46:23,146,175
2023-10-01 00:46:24,156,173
2023-10-01 00:46:25,152,176
2023-10-01 00:46:26,157,174
2023-10-01 00:46:27,158,176
2023-10-01 00:46:28,146,172
2023-10-01 00:46:29,145,175
2023-10-01 00:46:30,152,172
2023-10-01 00:46:31,164,172
2023-10-01 00:46:32,153,173
2023-10-01 00:46:33,156,177
2023-10-01 00:46:34,161,173
2023-10-01 00:46:35,160,172
2023-10-01 00:46:36,150,172
2023-10-01 00:46:37,151,174
2023-10-01 00:46:38,157,175
2023-10-01 00:46:39,153,173
2023-10-01 00:46:40,147,176
2023-10-01 00:46:41,150,176
2023-10-01 00:46:42,154,174
2023-10-01 00:46:43,154,177
2023-10-01 00:46:44,157,175
2023-10-01 00:46:45,156,174
2023-10-01 00:46:46,161,173
2023-10-01 00:46:47,160,175
2023-10-01 00:46:48,158,173
2023-10-01 00:46:49,149,176
2023-10-01 00:46:50,156,172
2023-10-01 00:46:51,154,174
2023-10-01 00:46:52,150,172
2023-10-01 00:46:53,163,174
2023-10-01 00:46:54,145,174
2023-10-01 00:46:55,154,175
2023-10-01 00:46:56,163,175
2023-10-01 00:46:57,159,174
2023-10-01 00:46:58,147,177
2023-10-01 00:46:59,152,175
2023-10-01 00:47:00,162,174
2023-10-01 00:47:01,152,177
2023-10-01 00:47:02,147,177
2023-10-01 00:47:03,157,173
2023-10-01 00:47:04,160,173
2023-10-01 00:47:05,148,176
2023-10-01 00:47:06,150,174
2023-10-01 00:47:07,164,177
2023-10-01 00:47:08,160,175
2023-10-01 00:47:09,147,175
2023-10-01 00:47:10,162,174
2023-10-01 00:47:11,150,176
2023-10-01 00:47:12,160,173
2023-10-01 00:47:13,152,172
2023-10-01 00:47:14,157,173
2023-10-01 00:47:15,146,172
2023-10-01 00:47:16,164,172
2023-10-01 00:47:17,152,175
2023-10-01 00:47:18,146,174
2023-10-01 00:47:19,154,174
2023-10-01 00:47:20,162,172
2023-10-01 00:47:21,164,176
2023-10-01 00:47:22,159,175
2023-10-01 00:47:23,162,177
2023-10-01 00:47:24,146,175
2023-10-01 00:47:25,162,172
2023-10-01 00:47:26,164,174
2023-10-01 00:47:27,159,175
2023-10-01 00:47:28,152,177
2023-10-01 00:47:29,154,177
2023-10-01 00:47:30,148,173
2023-10-01 00:47:31,158,177
2023-10-01 00:47:32,156,172
2023-10-01 00:47:33,164,172
2023-10-01 00:47:34,145,176
2023-10-01 00:47:35,156,175
2023-10-01 00:47:36,158,174
2023-10-01 00:47:37,162,175
2023-10-01 00:47:38,162,177
2023-10-01 00:47:39,147,174
2023-10-01 00:47:40,145,173
2023-10-01 00:47:41,145,173
2023-10-01 00:47:42,160,177
2023-10-01 00:47:43,155,172
2023-10-01 00:47:44,162,174
2023-10-01 00:47:45,150,174
2023-10-01 00:47:46,145,176
2023-10-01 00:47:47,159,176
2023-10-01 00:47:48,164,177
2023-10-01 00:47:49,155,177
2023-10-01 00:47:50,146,175
2023-10-01 00:47:51,152,173
2023-10-01 00:47:52,163,173
2023-10-01 00:47:53,147,176
2023-10-01 00:47:54,151,173
2023-10-01 00:47:55,146,177
2023-10-01 00:47:56,157,172
2023-10-01 00:47:57,146,175
2023-10-01 00:47:58,151,176
2023-10-01 00:47:59,148,173
2023-10-01 00:48:00,151,172
2023-10-01 00:48:01,163,176
2023-10-01 00:48:02,156,177
2023-10-01 00:48:03,158,172
2023-10-01 00:48:04,162,173
2023-10-01 00:48:05,149,177
2023-10-01 00:48:06,146,177
2023-10-01 00:48:07,157,177
2023-10-01 00:48:08,145,176
2023-10-01 00:48:09,157,172
2023-10-01 00:48:10,151,172
2023-10-01 00:48:11,162,174
2023-10-01 00:48:12,148,177
2023-10-01 00:48:13,153,174
2023-10-01 00:48:14,157,176
2023-10-01 00:48:15,156,173
2023-10-01 00:48:16,151,172
2023-10-01 00:48:17,152,177
2023-10-01 00:48:18,158,173
2023-10-01 00:48:19,146,176
2023-10-01 00:48:20,162,177
2023-10-01 00:48:21,147,173
2023-10-01 00:48:22,158,177
2023-10-01 00:48:23,158,175
2023-10-01 00:48:24,155,174
2023-10-01 00:48:25,159,172
2023-10-01 00:48:26,156,176
2023-10-01 00:48:27,160,177
2023-10-01 00:48:28,151,172
2023-10-01 00:48:29,145,177
2023-10-01 00:48:30,149,173
2023-10-01 00:48:31,153,172
2023-10-01 00:48:32,159,174
2023-10-01 00:48:33,160,177
2023-10-01 00:48:34,154,175
2023-10-01 00:48:35,145,175
2023-10-01 00:48:36,161,175
2023-10-01 00:48:37,149,173
2023-10-01 00:48:38,154,172
2023-10-01 00:48:39,152,175
2023-10-01 00:48:40,162,175
2023-10-01 00:48:41,152,177
2023-10-01 00:48:42,151,176
2023-10-01 00:48:43,156,177
2023-10-01 00:48:44,145,176
2023-10-01 00:48:45,155,173
2023-10-01 00:48:46,164,177
2023-10-01 00:48:47,157,174
2023-10-01 00:48:48,160,176
2023-10-01 00:48:49,153,173
2023-10-01 00:48:50,155,175
2023-10-01 00:48:51,146,172
2023-10-01 00:48:52,149,176
2023-10-01 00:48:53,150,175
2023-10-01 00:48:54,164,173
2023-10-01 00:48:55,161,177
2023-10-01 00:48:56,163,175
2023-10-01 00:48:57,146,177
2023-10-01 00:48:58,152,172
2023-10-01 00:48:59,146,177
2023-10-01 00:49:00,152,177
2023-10-01 00:49:01,153,175
2023-10-01 00:49:02,160,177
2023-10-01 00:49:03,147,172
2023-10-01 00:49:04,161,173
2023-10-01 00:49:05,160,172
2023-10-01 00:49:06,147,176
2023-10-01 00:49:07,154,177
2023-10-01 00:49:08,155,177
2023-10-01 00:49:09,154,177
2023-10-01 00:49:10,161,177
2023-10-01 00:49:11,155,176
2023-10-01 00:49:12,147,177
2023-10-01 00:49:13,154,176
2023-10-01 00:49:14,147,175
2023-10-01 00:49:15,154,175
2023-10-01 00:49:16,150,176
2023-10-01 00:49:17,150,177
2023-10-01 00:49:18,154,173
2023-10-01 00:49:19,154,175
2023-10-01 00:49:20,156,175
2023-10-01 00:49:21,156,176
2023-10-01 00:49:22,145,174
2023-10-01 00:49:23,147,173
2023-10-01 00:49:24,161,174
2023-10-01 00:49:25,161,174
2023-10-01 00:49:26,162,175
2023-10-01 00:49:27,158,176
2023-10-01 00:49:28,164,175
2023-10-01 00:49:29,151,175
2023-10-01 00:49:30,154,172
2023-10-01 00:49:31,160,173
2023-10-01 00:49:32,155,172
2023-10-01 00:49:33,155,174
2023-10-01 00:49:34,148,176
2023-10-01 00:49:35,145,176
2023-10-01 00:49:36,150,172
2023-10-01 00:49:37,157,176
2023-10-01 00:49:38,153,175
2023-10-01 00:49:39,149,176
2023-10-01 00:49:40,161,172
2023-10-01 00:49:41,149,174
2023-10-01 00:49:42,164,175
2023-10-01 00:49:43,153,172
2023-10-01 00:49:44,151,174
2023-10-01 00:49:45,150,175
2023-10-01 00:49:46,160,175
2023-10-01 00:49:47,155,177
2023-10-01 00:49:48,147,176
2023-10-01 00:49:49,147,176
2023-10-01 00:49:50,147,177
2023-10-01 00:49:51,151,172
2023-10-01 00:49:52,153,172
2023-10-01 00:49:53,162,175
2023-10-01 00:49:54,147,172
2023-10-01 00:49:55,155,173
2023-10-01 00:49:56,163,175
2023-10-01 00:49:57,155,172
2023-10-01 00:49:58,145,176
2023-10-01 00:49:59,155,174
